archetype,vintage,city,eui
hospital,pre1990,jeju,454.38
hospital,pre1990,jeju,450.54
hospital,pre1990,jeju,492.97
hospital,pre1990,jeju,471.06
hospital,pre1990,jeju,345.95
hospital,pre1990,jeju,578.81
hospital,pre1990,jeju,191.86
hospital,pre1990,jeju,407.89
hospital,pre1990,jeju,210.78
hospital,pre1990,jeju,379.3
hospital,pre1990,jeju,297.74
hospital,pre1990,jeju,348.4
hospital,pre1990,jeju,582.52
hospital,pre1990,jeju,544.22
hospital,pre1990,jeju,292.63
hospital,pre1990,jeju,327.42
hospital,pre1990,jeju,511.43
hospital,pre1990,jeju,374.38
hospital,pre1990,jeju,459.21
hospital,pre1990,jeju,538.6
hospital,pre1990,jeju,538.97
hospital,pre1990,jeju,476.06
hospital,pre1990,jeju,248.1
hospital,pre1990,seoul,526.48
hospital,pre1990,seoul,574.19
hospital,pre1990,seoul,321.46
hospital,pre1990,seoul,460.76
hospital,pre1990,seoul,457.99
hospital,pre1990,seoul,356.09
hospital,pre1990,seoul,461.31
hospital,pre1990,seoul,457.91
hospital,pre1990,seoul,498.77
hospital,pre1990,seoul,476.76
hospital,pre1990,seoul,352.51
hospital,pre1990,seoul,583.5
hospital,pre1990,seoul,247.52
hospital,pre1990,seoul,200.88
hospital,pre1990,seoul,412.8
hospital,pre1990,seoul,219.77
hospital,pre1990,seoul,386.18
hospital,pre1990,seoul,307.0
hospital,pre1990,seoul,354.15
hospital,pre1990,seoul,587.2
hospital,pre1990,seoul,549.56
hospital,pre1990,seoul,299.54
hospital,pre1990,seoul,333.99
hospital,pre1990,seoul,516.85
hospital,pre1990,seoul,381.79
hospital,pre1990,seoul,202.49
hospital,pre1990,seoul,544.03
hospital,pre1990,seoul,544.54
hospital,pre1990,seoul,543.77
hospital,pre1990,seoul,482.59
hospital,1991_2000,busan,318.91
hospital,1991_2000,busan,525.83
hospital,1991_2000,busan,576.09
hospital,1991_2000,busan,317.29
hospital,1991_2000,busan,460.61
hospital,1991_2000,busan,453.34
hospital,1991_2000,busan,351.56
hospital,1991_2000,busan,458.36
hospital,1991_2000,busan,454.71
hospital,1991_2000,busan,498.57
hospital,1991_2000,busan,475.82
hospital,1991_2000,busan,348.68
hospital,1991_2000,busan,585.72
hospital,1991_2000,busan,239.98
hospital,1991_2000,busan,192.66
hospital,1991_2000,busan,412.04
hospital,1991_2000,busan,212.04
hospital,1991_2000,busan,382.39
hospital,1991_2000,busan,589.39
hospital,1991_2000,busan,550.56
hospital,1991_2000,busan,294.25
hospital,1991_2000,busan,329.75
hospital,1991_2000,busan,516.88
hospital,1991_2000,busan,377.41
hospital,1991_2000,busan,463.35
hospital,1991_2000,busan,193.99
hospital,1991_2000,busan,544.74
hospital,1991_2000,busan,546.82
hospital,1991_2000,busan,545.23
hospital,1991_2000,busan,480.46
hospital,1991_2000,daegu,319.06
hospital,1991_2000,daegu,525.71
hospital,1991_2000,daegu,575.49
hospital,1991_2000,daegu,317.49
hospital,1991_2000,daegu,459.72
hospital,1991_2000,daegu,454.24
hospital,1991_2000,daegu,351.84
hospital,1991_2000,daegu,458.12
hospital,1991_2000,daegu,455.03
hospital,1991_2000,daegu,498.31
hospital,1991_2000,daegu,475.21
hospital,1991_2000,daegu,348.65
hospital,1991_2000,daegu,585.09
hospital,1991_2000,daegu,241.7
hospital,1991_2000,daegu,410.85
hospital,1991_2000,daegu,214.16
hospital,1991_2000,daegu,382.12
hospital,1991_2000,daegu,300.05
hospital,1991_2000,daegu,350.83
hospital,1991_2000,daegu,588.64
hospital,1991_2000,daegu,550.14
hospital,1991_2000,daegu,294.97
hospital,1991_2000,daegu,329.8
hospital,1991_2000,daegu,516.36
hospital,1991_2000,daegu,377.87
hospital,1991_2000,daegu,463.11
hospital,1991_2000,daegu,196.56
hospital,1991_2000,daegu,544.23
hospital,1991_2000,daegu,545.9
hospital,1991_2000,daegu,544.54
hospital,1991_2000,gangneung,527.32
hospital,1991_2000,gangneung,576.7
hospital,1991_2000,gangneung,461.61
hospital,1991_2000,gangneung,456.57
hospital,1991_2000,gangneung,354.63
hospital,1991_2000,gangneung,460.78
hospital,1991_2000,gangneung,457.24
hospital,1991_2000,gangneung,499.88
hospital,1991_2000,gangneung,477.24
hospital,1991_2000,gangneung,351.34
hospital,1991_2000,gangneung,586.21
hospital,1991_2000,gangneung,244.79
hospital,1991_2000,gangneung,198.01
hospital,1991_2000,gangneung,412.87
hospital,1991_2000,gangneung,217.2
hospital,1991_2000,gangneung,384.88
hospital,1991_2000,gangneung,353.58
hospital,1991_2000,gangneung,589.82
hospital,1991_2000,gangneung,551.41
hospital,1991_2000,gangneung,297.69
hospital,1991_2000,gangneung,517.9
hospital,1991_2000,gangneung,380.25
hospital,1991_2000,gangneung,465.57
hospital,1991_2000,gangneung,199.5
hospital,1991_2000,gangneung,545.58
hospital,1991_2000,gangneung,547.02
hospital,1991_2000,gangneung,545.76
hospital,1991_2000,gangneung,482.52
hospital,1991_2000,gangneung,253.68
hospital,1991_2000,gangneung,272.28
hospital,1991_2000,jeju,520.02
hospital,1991_2000,jeju,569.78
hospital,1991_2000,jeju,313.55
hospital,1991_2000,jeju,455.31
hospital,1991_2000,jeju,448.03
hospital,1991_2000,jeju,347.24
hospital,1991_2000,jeju,453.41
hospital,1991_2000,jeju,449.51
hospital,1991_2000,jeju,492.76
hospital,1991_2000,jeju,470.49
hospital,1991_2000,jeju,344.5
hospital,1991_2000,jeju,579.38
hospital,1991_2000,jeju,190.69
hospital,1991_2000,jeju,406.83
hospital,1991_2000,jeju,209.66
hospital,1991_2000,jeju,377.98
hospital,1991_2000,jeju,347.1
hospital,1991_2000,jeju,583.05
hospital,1991_2000,jeju,544.31
hospital,1991_2000,jeju,290.95
hospital,1991_2000,jeju,325.85
hospital,1991_2000,jeju,511.28
hospital,1991_2000,jeju,373.01
hospital,1991_2000,jeju,458.41
hospital,1991_2000,jeju,191.99
hospital,1991_2000,jeju,538.66
hospital,1991_2000,jeju,540.83
hospital,1991_2000,jeju,475.23
hospital,1991_2000,jeju,246.31
hospital,1991_2000,jeju,265.12
hospital,1991_2000,seoul,320.15
hospital,1991_2000,seoul,525.0
hospital,1991_2000,seoul,573.85
hospital,1991_2000,seoul,459.12
hospital,1991_2000,seoul,455.15
hospital,1991_2000,seoul,352.85
hospital,1991_2000,seoul,459.04
hospital,1991_2000,seoul,455.56
hospital,1991_2000,seoul,497.56
hospital,1991_2000,seoul,474.9
hospital,1991_2000,seoul,349.73
hospital,1991_2000,seoul,583.38
hospital,1991_2000,seoul,244.51
hospital,1991_2000,seoul,198.02
hospital,1991_2000,seoul,411.01
hospital,1991_2000,seoul,216.91
hospital,1991_2000,seoul,383.23
hospital,1991_2000,seoul,302.36
hospital,1991_2000,seoul,351.62
hospital,1991_2000,seoul,587.02
hospital,1991_2000,seoul,548.78
hospital,1991_2000,seoul,331.0
hospital,1991_2000,seoul,515.58
hospital,1991_2000,seoul,379.07
hospital,1991_2000,seoul,463.62
hospital,1991_2000,seoul,199.55
hospital,1991_2000,seoul,543.05
hospital,1991_2000,seoul,544.23
hospital,1991_2000,seoul,543.09
hospital,1991_2000,seoul,480.46
hospital,2001_2010,busan,318.43
hospital,2001_2010,busan,526.14
hospital,2001_2010,busan,576.65
hospital,2001_2010,busan,316.76
hospital,2001_2010,busan,460.9
hospital,2001_2010,busan,452.82
hospital,2001_2010,busan,351.0
hospital,2001_2010,busan,458.18
hospital,2001_2010,busan,454.42
hospital,2001_2010,busan,498.82
hospital,2001_2010,busan,476.05
hospital,2001_2010,busan,348.25
hospital,2001_2010,busan,586.29
hospital,2001_2010,busan,239.74
hospital,2001_2010,busan,192.32
hospital,2001_2010,busan,411.78
hospital,2001_2010,busan,211.76
hospital,2001_2010,busan,382.11
hospital,2001_2010,busan,297.72
hospital,2001_2010,busan,351.07
hospital,2001_2010,busan,589.95
hospital,2001_2010,busan,551.07
hospital,2001_2010,busan,293.78
hospital,2001_2010,busan,329.26
hospital,2001_2010,busan,517.38
hospital,2001_2010,busan,376.79
hospital,2001_2010,busan,463.42
hospital,2001_2010,busan,193.75
hospital,2001_2010,busan,545.34
hospital,2001_2010,busan,547.45
hospital,2001_2010,daegu,318.35
hospital,2001_2010,daegu,525.97
hospital,2001_2010,daegu,576.19
hospital,2001_2010,daegu,459.99
hospital,2001_2010,daegu,453.51
hospital,2001_2010,daegu,351.07
hospital,2001_2010,daegu,457.81
hospital,2001_2010,daegu,454.57
hospital,2001_2010,daegu,475.37
hospital,2001_2010,daegu,348.02
hospital,2001_2010,daegu,585.83
hospital,2001_2010,daegu,241.12
hospital,2001_2010,daegu,194.28
hospital,2001_2010,daegu,410.52
hospital,2001_2010,daegu,213.49
hospital,2001_2010,daegu,381.63
hospital,2001_2010,daegu,298.95
hospital,2001_2010,daegu,589.33
hospital,2001_2010,daegu,294.3
hospital,2001_2010,daegu,329.11
hospital,2001_2010,daegu,516.87
hospital,2001_2010,daegu,377.02
hospital,2001_2010,daegu,463.01
hospital,2001_2010,daegu,195.85
hospital,2001_2010,daegu,544.92
hospital,2001_2010,daegu,546.68
hospital,2001_2010,daegu,545.25
hospital,2001_2010,daegu,480.09
hospital,2001_2010,daegu,249.63
hospital,2001_2010,daegu,268.59
hospital,2001_2010,gangneung,526.92
hospital,2001_2010,gangneung,577.0
hospital,2001_2010,gangneung,319.22
hospital,2001_2010,gangneung,461.21
hospital,2001_2010,gangneung,455.4
hospital,2001_2010,gangneung,353.5
hospital,2001_2010,gangneung,459.88
hospital,2001_2010,gangneung,456.26
hospital,2001_2010,gangneung,499.67
hospital,2001_2010,gangneung,476.69
hospital,2001_2010,gangneung,350.34
hospital,2001_2010,gangneung,586.56
hospital,2001_2010,gangneung,244.02
hospital,2001_2010,gangneung,197.06
hospital,2001_2010,gangneung,412.44
hospital,2001_2010,gangneung,216.35
hospital,2001_2010,gangneung,383.98
hospital,2001_2010,gangneung,590.17
hospital,2001_2010,gangneung,551.45
hospital,2001_2010,gangneung,296.86
hospital,2001_2010,gangneung,517.78
hospital,2001_2010,gangneung,379.06
hospital,2001_2010,gangneung,464.83
hospital,2001_2010,gangneung,198.63
hospital,2001_2010,gangneung,545.67
hospital,2001_2010,gangneung,547.39
hospital,2001_2010,gangneung,545.96
hospital,2001_2010,gangneung,481.75
hospital,2001_2010,gangneung,252.76
hospital,2001_2010,gangneung,271.4
hospital,2001_2010,jeju,314.69
hospital,2001_2010,jeju,520.34
hospital,2001_2010,jeju,570.49
hospital,2001_2010,jeju,313.03
hospital,2001_2010,jeju,455.63
hospital,2001_2010,jeju,447.6
hospital,2001_2010,jeju,346.68
hospital,2001_2010,jeju,453.28
hospital,2001_2010,jeju,449.31
hospital,2001_2010,jeju,493.12
hospital,2001_2010,jeju,470.76
hospital,2001_2010,jeju,344.11
hospital,2001_2010,jeju,580.09
hospital,2001_2010,jeju,237.12
hospital,2001_2010,jeju,190.22
hospital,2001_2010,jeju,407.03
hospital,2001_2010,jeju,209.21
hospital,2001_2010,jeju,377.7
hospital,2001_2010,jeju,346.83
hospital,2001_2010,jeju,583.75
hospital,2001_2010,jeju,544.92
hospital,2001_2010,jeju,290.46
hospital,2001_2010,jeju,325.34
hospital,2001_2010,jeju,511.85
hospital,2001_2010,jeju,372.42
hospital,2001_2010,jeju,458.46
hospital,2001_2010,jeju,191.63
hospital,2001_2010,jeju,539.31
hospital,2001_2010,jeju,541.61
hospital,2001_2010,jeju,539.9
hospital,2001_2010,seoul,524.95
hospital,2001_2010,seoul,574.56
hospital,2001_2010,seoul,317.7
hospital,2001_2010,seoul,459.04
hospital,2001_2010,seoul,454.18
hospital,2001_2010,seoul,351.84
hospital,2001_2010,seoul,458.41
hospital,2001_2010,seoul,454.87
hospital,2001_2010,seoul,497.68
hospital,2001_2010,seoul,474.64
hospital,2001_2010,seoul,348.85
hospital,2001_2010,seoul,584.14
hospital,2001_2010,seoul,243.54
hospital,2001_2010,seoul,196.81
hospital,2001_2010,seoul,410.3
hospital,2001_2010,seoul,215.84
hospital,2001_2010,seoul,382.49
hospital,2001_2010,seoul,300.93
hospital,2001_2010,seoul,350.91
hospital,2001_2010,seoul,587.76
hospital,2001_2010,seoul,549.2
hospital,2001_2010,seoul,295.66
hospital,2001_2010,seoul,330.09
hospital,2001_2010,seoul,515.81
hospital,2001_2010,seoul,377.98
hospital,2001_2010,seoul,463.18
hospital,2001_2010,seoul,198.36
hospital,2001_2010,seoul,543.5
hospital,2001_2010,seoul,544.99
hospital,2001_2010,seoul,543.69
hospital,2011_2017,busan,318.31
hospital,2011_2017,busan,526.12
hospital,2011_2017,busan,576.57
hospital,2011_2017,busan,316.62
hospital,2011_2017,busan,460.76
hospital,2011_2017,busan,452.33
hospital,2011_2017,busan,350.67
hospital,2011_2017,busan,457.82
hospital,2011_2017,busan,454.15
hospital,2011_2017,busan,498.6
hospital,2011_2017,busan,475.99
hospital,2011_2017,busan,347.97
hospital,2011_2017,busan,586.17
hospital,2011_2017,busan,240.0
hospital,2011_2017,busan,192.64
hospital,2011_2017,busan,411.57
hospital,2011_2017,busan,212.09
hospital,2011_2017,busan,381.89
hospital,2011_2017,busan,297.48
hospital,2011_2017,busan,350.89
hospital,2011_2017,busan,589.85
hospital,2011_2017,busan,551.08
hospital,2011_2017,busan,293.81
hospital,2011_2017,busan,329.09
hospital,2011_2017,busan,517.37
hospital,2011_2017,busan,376.36
hospital,2011_2017,busan,463.16
hospital,2011_2017,busan,194.11
hospital,2011_2017,busan,545.37
hospital,2011_2017,busan,547.38
hospital,2011_2017,daegu,318.26
hospital,2011_2017,daegu,525.98
hospital,2011_2017,daegu,576.17
hospital,2011_2017,daegu,316.67
hospital,2011_2017,daegu,459.89
hospital,2011_2017,daegu,452.92
hospital,2011_2017,daegu,350.74
hospital,2011_2017,daegu,457.41
hospital,2011_2017,daegu,454.27
hospital,2011_2017,daegu,498.51
hospital,2011_2017,daegu,475.36
hospital,2011_2017,daegu,347.75
hospital,2011_2017,daegu,585.73
hospital,2011_2017,daegu,241.29
hospital,2011_2017,daegu,194.45
hospital,2011_2017,daegu,410.36
hospital,2011_2017,daegu,213.69
hospital,2011_2017,daegu,381.39
hospital,2011_2017,daegu,298.72
hospital,2011_2017,daegu,350.22
hospital,2011_2017,daegu,589.33
hospital,2011_2017,daegu,550.75
hospital,2011_2017,daegu,294.29
hospital,2011_2017,daegu,328.95
hospital,2011_2017,daegu,516.93
hospital,2011_2017,daegu,376.57
hospital,2011_2017,daegu,462.73
hospital,2011_2017,daegu,196.09
hospital,2011_2017,daegu,545.04
hospital,2011_2017,daegu,546.68
hospital,2011_2017,gangneung,320.36
hospital,2011_2017,gangneung,527.97
hospital,2011_2017,gangneung,578.2
hospital,2011_2017,gangneung,318.78
hospital,2011_2017,gangneung,461.94
hospital,2011_2017,gangneung,454.89
hospital,2011_2017,gangneung,352.88
hospital,2011_2017,gangneung,459.98
hospital,2011_2017,gangneung,456.21
hospital,2011_2017,gangneung,477.49
hospital,2011_2017,gangneung,349.93
hospital,2011_2017,gangneung,587.77
hospital,2011_2017,gangneung,243.03
hospital,2011_2017,gangneung,195.73
hospital,2011_2017,gangneung,412.86
hospital,2011_2017,gangneung,215.17
hospital,2011_2017,gangneung,383.82
hospital,2011_2017,gangneung,352.51
hospital,2011_2017,gangneung,591.37
hospital,2011_2017,gangneung,552.69
hospital,2011_2017,gangneung,296.3
hospital,2011_2017,gangneung,518.99
hospital,2011_2017,gangneung,378.4
hospital,2011_2017,gangneung,465.19
hospital,2011_2017,gangneung,197.38
hospital,2011_2017,gangneung,547.09
hospital,2011_2017,gangneung,548.67
hospital,2011_2017,gangneung,547.29
hospital,2011_2017,gangneung,482.32
hospital,2011_2017,gangneung,251.79
hospital,2011_2017,jeju,314.52
hospital,2011_2017,jeju,519.52
hospital,2011_2017,jeju,569.64
hospital,2011_2017,jeju,312.87
hospital,2011_2017,jeju,454.75
hospital,2011_2017,jeju,446.78
hospital,2011_2017,jeju,346.24
hospital,2011_2017,jeju,452.44
hospital,2011_2017,jeju,448.55
hospital,2011_2017,jeju,492.48
hospital,2011_2017,jeju,469.99
hospital,2011_2017,jeju,343.62
hospital,2011_2017,jeju,579.19
hospital,2011_2017,jeju,237.61
hospital,2011_2017,jeju,190.93
hospital,2011_2017,jeju,406.25
hospital,2011_2017,jeju,209.83
hospital,2011_2017,jeju,377.19
hospital,2011_2017,jeju,346.29
hospital,2011_2017,jeju,582.91
hospital,2011_2017,jeju,544.16
hospital,2011_2017,jeju,290.53
hospital,2011_2017,jeju,325.07
hospital,2011_2017,jeju,511.07
hospital,2011_2017,jeju,371.88
hospital,2011_2017,jeju,457.66
hospital,2011_2017,jeju,192.36
hospital,2011_2017,jeju,538.52
hospital,2011_2017,jeju,540.79
hospital,2011_2017,jeju,539.13
hospital,2011_2017,seoul,318.85
hospital,2011_2017,seoul,525.94
hospital,2011_2017,seoul,575.74
hospital,2011_2017,seoul,317.24
hospital,2011_2017,seoul,459.85
hospital,2011_2017,seoul,453.72
hospital,2011_2017,seoul,351.27
hospital,2011_2017,seoul,458.56
hospital,2011_2017,seoul,454.83
hospital,2011_2017,seoul,498.32
hospital,2011_2017,seoul,475.49
hospital,2011_2017,seoul,348.45
hospital,2011_2017,seoul,585.28
hospital,2011_2017,seoul,242.66
hospital,2011_2017,seoul,195.61
hospital,2011_2017,seoul,410.75
hospital,2011_2017,seoul,214.86
hospital,2011_2017,seoul,382.33
hospital,2011_2017,seoul,299.94
hospital,2011_2017,seoul,350.78
hospital,2011_2017,seoul,550.36
hospital,2011_2017,seoul,295.08
hospital,2011_2017,seoul,329.64
hospital,2011_2017,seoul,516.97
hospital,2011_2017,seoul,377.38
hospital,2011_2017,seoul,463.58
hospital,2011_2017,seoul,197.28
hospital,2011_2017,seoul,544.86
hospital,2011_2017,seoul,546.21
hospital,2011_2017,seoul,545.01
hospital,2018_plus,busan,318.27
hospital,2018_plus,busan,525.94
hospital,2018_plus,busan,576.32
hospital,2018_plus,busan,316.56
hospital,2018_plus,busan,460.51
hospital,2018_plus,busan,452.06
hospital,2018_plus,busan,350.58
hospital,2018_plus,busan,457.64
hospital,2018_plus,busan,453.89
hospital,2018_plus,busan,498.33
hospital,2018_plus,busan,475.73
hospital,2018_plus,busan,347.88
hospital,2018_plus,busan,585.92
hospital,2018_plus,busan,240.28
hospital,2018_plus,busan,192.97
hospital,2018_plus,busan,411.32
hospital,2018_plus,busan,212.42
hospital,2018_plus,busan,381.77
hospital,2018_plus,busan,297.56
hospital,2018_plus,busan,350.75
hospital,2018_plus,busan,589.62
hospital,2018_plus,busan,550.87
hospital,2018_plus,busan,293.78
hospital,2018_plus,busan,329.05
hospital,2018_plus,busan,517.14
hospital,2018_plus,busan,376.13
hospital,2018_plus,busan,462.96
hospital,2018_plus,busan,194.47
hospital,2018_plus,busan,545.19
hospital,2018_plus,busan,547.12
hospital,2018_plus,daegu,318.23
hospital,2018_plus,daegu,525.82
hospital,2018_plus,daegu,575.9
hospital,2018_plus,daegu,316.64
hospital,2018_plus,daegu,459.64
hospital,2018_plus,daegu,452.62
hospital,2018_plus,daegu,350.65
hospital,2018_plus,daegu,457.23
hospital,2018_plus,daegu,453.99
hospital,2018_plus,daegu,498.24
hospital,2018_plus,daegu,475.11
hospital,2018_plus,daegu,347.68
hospital,2018_plus,daegu,585.49
hospital,2018_plus,daegu,241.52
hospital,2018_plus,daegu,194.78
hospital,2018_plus,daegu,410.13
hospital,2018_plus,daegu,213.98
hospital,2018_plus,daegu,381.29
hospital,2018_plus,daegu,298.74
hospital,2018_plus,daegu,350.11
hospital,2018_plus,daegu,589.11
hospital,2018_plus,daegu,550.56
hospital,2018_plus,daegu,294.29
hospital,2018_plus,daegu,328.92
hospital,2018_plus,daegu,516.7
hospital,2018_plus,daegu,376.35
hospital,2018_plus,daegu,462.52
hospital,2018_plus,daegu,196.42
hospital,2018_plus,daegu,544.88
hospital,2018_plus,daegu,546.43
hospital,2018_plus,gangneung,320.23
hospital,2018_plus,gangneung,528.97
hospital,2018_plus,gangneung,578.85
hospital,2018_plus,gangneung,318.57
hospital,2018_plus,gangneung,462.57
hospital,2018_plus,gangneung,455.23
hospital,2018_plus,gangneung,352.8
hospital,2018_plus,gangneung,460.7
hospital,2018_plus,gangneung,456.66
hospital,2018_plus,gangneung,501.99
hospital,2018_plus,gangneung,478.32
hospital,2018_plus,gangneung,350.01
hospital,2018_plus,gangneung,588.56
hospital,2018_plus,gangneung,242.55
hospital,2018_plus,gangneung,194.99
hospital,2018_plus,gangneung,413.57
hospital,2018_plus,gangneung,214.53
hospital,2018_plus,gangneung,384.15
hospital,2018_plus,gangneung,299.8
hospital,2018_plus,gangneung,352.68
hospital,2018_plus,gangneung,592.13
hospital,2018_plus,gangneung,553.48
hospital,2018_plus,gangneung,296.03
hospital,2018_plus,gangneung,519.86
hospital,2018_plus,gangneung,378.0
hospital,2018_plus,gangneung,466.01
hospital,2018_plus,gangneung,196.76
hospital,2018_plus,gangneung,548.16
hospital,2018_plus,gangneung,549.42
hospital,2018_plus,gangneung,548.13
hospital,2018_plus,jeju,314.53
hospital,2018_plus,jeju,519.4
hospital,2018_plus,jeju,569.43
hospital,2018_plus,jeju,312.88
hospital,2018_plus,jeju,454.51
hospital,2018_plus,jeju,446.5
hospital,2018_plus,jeju,346.19
hospital,2018_plus,jeju,452.32
hospital,2018_plus,jeju,448.32
hospital,2018_plus,jeju,492.3
hospital,2018_plus,jeju,469.76
hospital,2018_plus,jeju,343.56
hospital,2018_plus,jeju,578.97
hospital,2018_plus,jeju,237.83
hospital,2018_plus,jeju,191.21
hospital,2018_plus,jeju,406.08
hospital,2018_plus,jeju,210.08
hospital,2018_plus,jeju,377.12
hospital,2018_plus,jeju,346.24
hospital,2018_plus,jeju,582.71
hospital,2018_plus,jeju,544.02
hospital,2018_plus,jeju,290.54
hospital,2018_plus,jeju,325.06
hospital,2018_plus,jeju,510.89
hospital,2018_plus,jeju,371.71
hospital,2018_plus,jeju,457.51
hospital,2018_plus,jeju,192.67
hospital,2018_plus,jeju,538.39
hospital,2018_plus,jeju,540.6
hospital,2018_plus,jeju,538.98
hospital,2018_plus,seoul,318.89
hospital,2018_plus,seoul,525.95
hospital,2018_plus,seoul,575.64
hospital,2018_plus,seoul,317.26
hospital,2018_plus,seoul,459.71
hospital,2018_plus,seoul,453.5
hospital,2018_plus,seoul,351.25
hospital,2018_plus,seoul,458.49
hospital,2018_plus,seoul,454.68
hospital,2018_plus,seoul,498.2
hospital,2018_plus,seoul,475.39
hospital,2018_plus,seoul,348.44
hospital,2018_plus,seoul,585.19
hospital,2018_plus,seoul,242.89
hospital,2018_plus,seoul,195.85
hospital,2018_plus,seoul,410.67
hospital,2018_plus,seoul,215.08
hospital,2018_plus,seoul,382.3
hospital,2018_plus,seoul,299.97
hospital,2018_plus,seoul,350.77
hospital,2018_plus,seoul,588.82
hospital,2018_plus,seoul,550.34
hospital,2018_plus,seoul,295.11
hospital,2018_plus,seoul,329.66
hospital,2018_plus,seoul,516.88
hospital,2018_plus,seoul,377.24
hospital,2018_plus,seoul,463.52
hospital,2018_plus,seoul,197.54
hospital,2018_plus,seoul,544.86
hospital,2018_plus,seoul,546.11
hotel,pre1990,busan,58.2
hotel,pre1990,busan,62.91
hotel,pre1990,busan,70.53
hotel,pre1990,busan,57.58
hotel,pre1990,busan,60.25
hotel,pre1990,busan,52.06
hotel,pre1990,busan,51.82
hotel,pre1990,busan,49.92
hotel,pre1990,busan,51.16
hotel,pre1990,busan,58.44
hotel,pre1990,busan,55.64
hotel,pre1990,busan,53.19
hotel,pre1990,busan,72.28
hotel,pre1990,busan,39.0
hotel,pre1990,busan,52.39
hotel,pre1990,busan,60.68
hotel,pre1990,busan,48.24
hotel,pre1990,busan,50.89
hotel,pre1990,busan,37.96
hotel,pre1990,busan,59.13
hotel,pre1990,busan,72.92
hotel,pre1990,busan,66.46
hotel,pre1990,busan,54.19
hotel,pre1990,busan,53.96
hotel,pre1990,busan,61.67
hotel,pre1990,busan,44.12
hotel,pre1990,busan,53.66
hotel,pre1990,busan,48.49
hotel,pre1990,busan,65.79
hotel,pre1990,busan,66.42
hotel,pre1990,daegu,57.41
hotel,pre1990,daegu,62.28
hotel,pre1990,daegu,69.63
hotel,pre1990,daegu,56.81
hotel,pre1990,daegu,59.52
hotel,pre1990,daegu,51.84
hotel,pre1990,daegu,51.46
hotel,pre1990,daegu,49.63
hotel,pre1990,daegu,50.83
hotel,pre1990,daegu,57.79
hotel,pre1990,daegu,55.23
hotel,pre1990,daegu,52.58
hotel,pre1990,daegu,71.38
hotel,pre1990,daegu,39.04
hotel,pre1990,daegu,51.68
hotel,pre1990,daegu,59.9
hotel,pre1990,daegu,47.74
hotel,pre1990,daegu,50.41
hotel,pre1990,daegu,38.23
hotel,pre1990,daegu,58.34
hotel,pre1990,daegu,72.01
hotel,pre1990,daegu,65.73
hotel,pre1990,daegu,53.52
hotel,pre1990,daegu,53.36
hotel,pre1990,daegu,61.0
hotel,pre1990,daegu,43.97
hotel,pre1990,daegu,53.24
hotel,pre1990,daegu,47.95
hotel,pre1990,daegu,65.04
hotel,pre1990,daegu,65.59
hotel,pre1990,gangneung,57.73
hotel,pre1990,gangneung,62.74
hotel,pre1990,gangneung,69.78
hotel,pre1990,gangneung,57.16
hotel,pre1990,gangneung,59.95
hotel,pre1990,gangneung,52.73
hotel,pre1990,gangneung,52.19
hotel,pre1990,gangneung,50.5
hotel,pre1990,gangneung,51.62
hotel,pre1990,gangneung,58.3
hotel,pre1990,gangneung,56.0
hotel,pre1990,gangneung,53.13
hotel,pre1990,gangneung,71.49
hotel,pre1990,gangneung,40.16
hotel,pre1990,gangneung,52.13
hotel,pre1990,gangneung,60.25
hotel,pre1990,gangneung,48.47
hotel,pre1990,gangneung,51.1
hotel,pre1990,gangneung,39.39
hotel,pre1990,gangneung,58.66
hotel,pre1990,gangneung,72.1
hotel,pre1990,gangneung,66.09
hotel,pre1990,gangneung,53.98
hotel,pre1990,gangneung,53.92
hotel,pre1990,gangneung,61.44
hotel,pre1990,gangneung,44.89
hotel,pre1990,gangneung,54.01
hotel,pre1990,gangneung,48.6
hotel,pre1990,gangneung,65.41
hotel,pre1990,gangneung,65.85
hotel,pre1990,jeju,58.14
hotel,pre1990,jeju,62.8
hotel,pre1990,jeju,70.5
hotel,pre1990,jeju,57.51
hotel,pre1990,jeju,60.17
hotel,pre1990,jeju,51.8
hotel,pre1990,jeju,51.67
hotel,pre1990,jeju,49.73
hotel,pre1990,jeju,50.91
hotel,pre1990,jeju,58.29
hotel,pre1990,jeju,55.39
hotel,pre1990,jeju,53.04
hotel,pre1990,jeju,72.26
hotel,pre1990,jeju,38.67
hotel,pre1990,jeju,52.29
hotel,pre1990,jeju,60.62
hotel,pre1990,jeju,48.07
hotel,pre1990,jeju,50.72
hotel,pre1990,jeju,37.54
hotel,pre1990,jeju,59.08
hotel,pre1990,jeju,72.9
hotel,pre1990,jeju,66.37
hotel,pre1990,jeju,54.08
hotel,pre1990,jeju,53.83
hotel,pre1990,jeju,61.57
hotel,pre1990,jeju,43.81
hotel,pre1990,jeju,53.47
hotel,pre1990,jeju,48.34
hotel,pre1990,jeju,65.7
hotel,pre1990,jeju,66.36
hotel,pre1990,seoul,57.55
hotel,pre1990,seoul,62.58
hotel,pre1990,seoul,69.62
hotel,pre1990,seoul,56.97
hotel,pre1990,seoul,59.76
hotel,pre1990,seoul,52.63
hotel,pre1990,seoul,52.03
hotel,pre1990,seoul,50.4
hotel,pre1990,seoul,51.49
hotel,pre1990,seoul,58.1
hotel,pre1990,seoul,55.86
hotel,pre1990,seoul,52.95
hotel,pre1990,seoul,71.34
hotel,pre1990,seoul,40.11
